,Device,Time,Longitude,Latitude
40024,81,2014-02-02 15:38:42.542861,41.8906,12.4939
40025,81,2014-02-02 15:38:57.274614,41.8906,12.4939
40026,81,2014-02-02 15:39:12.167205,41.8906,12.4939
40027,81,2014-02-02 15:39:27.174084,41.8906,12.4939
40028,81,2014-02-02 15:39:44.553468,41.8906,12.4939
40029,81,2014-02-02 15:39:57.716355,41.8906,12.4939
40030,81,2014-02-02 15:40:12.562664,41.8904,12.495
40031,81,2014-02-02 15:40:28.223740,41.8899,12.497
40032,81,2014-02-02 15:40:42.612889,41.8892,12.4967
40033,81,2014-02-02 15:40:57.742319,41.888999999999996,12.4967
40034,81,2014-02-02 15:41:12.249218,41.888999999999996,12.4967
40035,81,2014-02-02 15:41:27.711906,41.888999999999996,12.4966
40036,81,2014-02-02 15:41:43.842618,41.8889,12.4966
40037,81,2014-02-02 15:41:57.894428,41.888000000000005,12.4963
40038,81,2014-02-02 15:42:12.550787,41.8875,12.4959
40039,81,2014-02-02 15:42:35.613413,41.8865,12.4955
40040,81,2014-02-02 15:42:42.215085,41.8867,12.4948
40041,81,2014-02-02 15:42:57.623865,41.8884,12.4941
40042,81,2014-02-02 15:43:13.491726,41.8888,12.4938
40043,81,2014-02-02 15:43:27.189774,41.8888,12.4938
40044,81,2014-02-02 15:43:42.557747,41.8888,12.4938
40045,81,2014-02-02 15:43:58.219670,41.8888,12.4938
40046,81,2014-02-02 15:44:12.649751,41.8888,12.4938
40047,81,2014-02-02 15:44:28.309076,41.8888,12.4938
40048,81,2014-02-02 15:44:42.699766,41.8893,12.4933
40049,81,2014-02-02 15:44:57.522307,41.8892,12.4912
40050,81,2014-02-02 15:45:12.228745,41.8876,12.4898
40051,81,2014-02-02 15:45:28.263923,41.8864,12.4895
40052,81,2014-02-02 15:45:42.663148,41.8856,12.4893
40053,81,2014-02-02 15:45:57.626552,41.8853,12.4883
40054,81,2014-02-02 15:46:12.201899,41.8866,12.4861
40055,81,2014-02-02 15:46:27.286023,41.8877,12.4841
40056,81,2014-02-02 15:46:42.257502,41.8883,12.482999999999999
40057,81,2014-02-02 15:46:57.686198,41.8887,12.4823
40058,81,2014-02-02 15:47:13.802677,41.8893,12.4813
40059,81,2014-02-02 15:47:32.075939,41.8904,12.4808
40060,81,2014-02-02 19:23:06.436799,41.8906,12.4944
40061,81,2014-02-02 19:23:21.604385,41.8902,12.4961
40062,81,2014-02-02 19:23:37.554083,41.8898,12.4982
40063,81,2014-02-02 19:23:51.015341,41.8898,12.4982
40064,81,2014-02-02 19:24:06.595337,41.8898,12.4982
