,Device,Time,Longitude,Latitude
1045967,199,2014-02-02 15:58:32.321884,41.9341407995671,12.530466215685
1045968,199,2014-02-02 15:58:32.322475,41.9341407995671,12.530466215685
1046009,199,2014-02-02 15:58:42.474018,41.9340696791187,12.5305600091815
1046072,199,2014-02-02 15:58:57.524624,41.9339963793755,12.5305513758212
1046130,199,2014-02-02 15:59:13.487859,41.9331872742623,12.5292896479368
1046181,199,2014-02-02 15:59:27.862681,41.9330037944019,12.5290668569505
1046232,199,2014-02-02 15:59:42.881465,41.9330037944019,12.5290668569505
1047762,199,2014-02-02 16:06:31.819810,41.9108002167195,12.4989543668926
1047763,199,2014-02-02 16:06:31.820706,41.9108002167195,12.4989543668926
1047798,199,2014-02-02 16:06:41.338699,41.9109465647489,12.4987464118749
1047809,199,2014-02-02 16:06:44.634214,41.9110017176718,12.4986855592579
1047810,199,2014-02-02 16:06:44.634824,41.9110017176718,12.4986855592579
1047850,199,2014-02-02 16:06:53.609101,41.9110666355118,12.4986169952899
1047851,199,2014-02-02 16:06:53.609623,41.9110666355118,12.4986169952899
1047865,199,2014-02-02 16:06:57.506390,41.9110666355118,12.4986169952899
1047918,199,2014-02-02 16:07:12.495434,41.9108880590647,12.4980921205133
1047984,199,2014-02-02 16:07:29.835413,41.9102113461122,12.4973706062883
1048032,199,2014-02-02 16:07:42.961084,41.9095082720742,12.496812036261
1048084,199,2014-02-02 16:07:57.518414,41.9089030567557,12.4955446086824
1048154,199,2014-02-02 16:08:13.309236,41.9084063870832,12.4936158489436
1048215,199,2014-02-02 16:08:27.954433,41.9083994301036,12.4935971572995
1048274,199,2014-02-02 16:08:44.243757,41.9083994301036,12.4935971572995
1048324,199,2014-02-02 16:08:57.499728,41.9082149025053,12.4928541015834
1048366,199,2014-02-02 16:09:07.537340,41.9079015450552,12.4914953950793
1048383,199,2014-02-02 16:09:13.094495,41.9077884312719,12.491127345711
1048439,199,2014-02-02 16:09:28.031038,41.9076067535207,12.490757368505
1048499,199,2014-02-02 16:09:43.461333,41.9076067535207,12.490757368505
1048548,199,2014-02-02 16:09:57.499121,41.9076067535207,12.490757368505
1048611,199,2014-02-02 16:10:12.535192,41.9076067535207,12.490757368505
1048668,199,2014-02-02 16:10:27.887791,41.9076067535207,12.490757368505
1048726,199,2014-02-02 16:10:42.910452,41.9076067535207,12.490757368505
1048785,199,2014-02-02 16:10:57.497988,41.9076067535207,12.490757368505
1048837,199,2014-02-02 16:11:12.866170,41.9076067535207,12.490757368505
1048898,199,2014-02-02 16:11:27.914507,41.9075747765601,12.4906817637384
1048953,199,2014-02-02 16:11:43.418916,41.9075747765601,12.4906817637384
1049011,199,2014-02-02 16:11:57.476220,41.9075747765601,12.4906817637384
1049069,199,2014-02-02 16:12:13.493880,41.9075747765601,12.4906817637384
1049124,199,2014-02-02 16:12:28.353434,41.9075747765601,12.4906817637384
1049181,199,2014-02-02 16:12:42.929413,41.9075747765601,12.4906817637384
1049233,199,2014-02-02 16:12:57.492791,41.9075747765601,12.4906817637384
1049286,199,2014-02-02 16:13:13.006662,41.9075747765601,12.4906817637384
1049347,199,2014-02-02 16:13:27.490260,41.9075747765601,12.4906817637384
1049400,199,2014-02-02 16:13:43.461528,41.9075747765601,12.4906817637384
1049459,199,2014-02-02 16:13:57.539615,41.9075747765601,12.4906817637384
1049511,199,2014-02-02 16:14:12.850948,41.9075747765601,12.4906817637384
1049569,199,2014-02-02 16:14:28.390439,41.9075064640492,12.4905823543668
1049621,199,2014-02-02 16:14:42.906618,41.9074839167297,12.4905160535127
1049678,199,2014-02-02 16:14:57.514029,41.9074473297223,12.490511694923
1049736,199,2014-02-02 16:15:13.390649,41.9074416300282,12.4905054923147
1049788,199,2014-02-02 16:15:27.953454,41.9074484193698,12.4905033130199
1049843,199,2014-02-02 16:15:42.859202,41.9074169872329,12.4905026424676
1049892,199,2014-02-02 16:15:57.475263,41.9073492195457,12.4904849566519
1049951,199,2014-02-02 16:16:12.864214,41.9073451962322,12.4904855433851
1050004,199,2014-02-02 16:16:28.467959,41.9072627602145,12.4904730543494
1050070,199,2014-02-02 16:16:45.501377,41.9072498101741,12.4905357509851
1050116,199,2014-02-02 16:16:57.533491,41.9072698848322,12.4905442167073
1050176,199,2014-02-02 16:17:12.501247,41.9075065059587,12.490619989112
1050229,199,2014-02-02 16:17:27.490787,41.9074156461284,12.4905833601952
1050291,199,2014-02-02 16:17:43.461184,41.907320972532,12.4905505869538
1050341,199,2014-02-02 16:17:57.501758,41.9072961201891,12.4905453063548
1050395,199,2014-02-02 16:18:12.962794,41.9074063422158,12.4905690271407
1050454,199,2014-02-02 16:18:28.402950,41.9073881115764,12.4905712902546
1050506,199,2014-02-02 16:18:43.181361,41.9073767121881,12.4905694462359
1050565,199,2014-02-02 16:18:57.918893,41.9072462897748,12.4903841223568
1050617,199,2014-02-02 16:19:12.996293,41.9072532467544,12.4903649277985
1050673,199,2014-02-02 16:19:27.575216,41.9072461640462,12.4903664365411
1050727,199,2014-02-02 16:19:43.924256,41.9072586949915,12.490382026881
1050779,199,2014-02-02 16:19:57.633366,41.907232417725,12.4903785903007
1050834,199,2014-02-02 16:20:12.943279,41.9072154024616,12.4903759919107
1050887,199,2014-02-02 16:20:28.402576,41.9072505645454,12.4903765786439
1050937,199,2014-02-02 16:20:43.462869,41.907256054692,12.4903723038733
1050996,199,2014-02-02 16:20:57.931925,41.9072633050382,12.4903650954366
1051053,199,2014-02-02 16:21:13.244347,41.9072868162766,12.4903613235801
1051103,199,2014-02-02 16:21:27.495260,41.9072438171133,12.490358222276
1051162,199,2014-02-02 16:21:42.957414,41.9073570566252,12.4903587251902
1051214,199,2014-02-02 16:21:58.409603,41.9072269275784,12.4903495889157
