,Device,Time,Longitude,Latitude
130766,282,2014-02-01 13:26:48.079512,41.9047016886458,12.4777222939838
130767,282,2014-02-01 13:26:48.080087,41.9047016886458,12.4777222939838
130793,282,2014-02-01 13:26:52.578278,41.9047016886458,12.4777222939838
130854,282,2014-02-01 13:27:07.598649,41.9048847488605,12.4778178478718
130919,282,2014-02-01 13:27:22.732890,41.9049009033565,12.4777950588509
130979,282,2014-02-01 13:27:37.876086,41.9049140294057,12.4778105420456
131044,282,2014-02-01 13:27:52.675196,41.904914029393,12.4778105420379
131104,282,2014-02-01 13:28:07.858921,41.9049056174599,12.4778033104405
131163,282,2014-02-01 13:28:22.755276,41.9048325834852,12.4777265737701
131224,282,2014-02-01 13:28:37.838528,41.9048170736284,12.4777104948377
131281,282,2014-02-01 13:28:52.672381,41.9048086156868,12.4777056144973
131339,282,2014-02-01 13:29:07.431287,41.9048053333017,12.4777602878498
131404,282,2014-02-01 13:29:23.918867,41.9047996635337,12.4777312699058
131465,282,2014-02-01 13:29:38.531629,41.9047550866668,12.4776757597796
131529,282,2014-02-01 13:29:54.661787,41.9047089184885,12.4776887571349
131579,282,2014-02-01 13:30:04.851910,41.9046497960873,12.4777277810805
131596,282,2014-02-01 13:30:08.332417,41.9046413246172,12.4777357110185
131658,282,2014-02-01 13:30:22.329441,41.9046001815286,12.4777901009455
131720,282,2014-02-01 13:30:37.677043,41.9046003617251,12.4777344098694
131780,282,2014-02-01 13:30:52.383425,41.9045931805204,12.4777098734376
131842,282,2014-02-01 13:31:07.430248,41.9045955094115,12.4779420687805
131903,282,2014-02-01 13:31:22.946667,41.9046689254612,12.477971514849
131967,282,2014-02-01 13:31:40.015547,41.9047174147768,12.477971425477
132029,282,2014-02-01 13:31:52.409204,41.9047462035062,12.4779411219038
132101,282,2014-02-01 13:32:11.173124,41.9047461004525,12.4779390471882
132145,282,2014-02-01 13:32:22.935425,41.904739399143,12.4779351887464
132199,282,2014-02-01 13:32:37.660360,41.9047076228464,12.4780609779551
132261,282,2014-02-01 13:32:52.656435,41.9047112506536,12.4781211235075
132315,282,2014-02-01 13:33:07.406541,41.9047068183292,12.4781250757113
132375,282,2014-02-01 13:33:22.838725,41.9046973940793,12.4781312656641
132427,282,2014-02-01 13:33:37.775120,41.9046662228365,12.4781450580346
132489,282,2014-02-01 13:33:52.362864,41.9046767810607,12.4781796005329
132546,282,2014-02-01 13:34:07.700293,41.9046686867631,12.4782617192881
132600,282,2014-02-01 13:34:22.699398,41.9046673527419,12.4783418594462
132662,282,2014-02-01 13:34:38.274670,41.9045965007797,12.478301518244
132714,282,2014-02-01 13:34:52.723816,41.9045764370492,12.478274920987
132772,282,2014-02-01 13:35:07.348096,41.9045670124332,12.4782685246126
132825,282,2014-02-01 13:35:23.129356,41.9046666545389,12.4782908931138
132887,282,2014-02-01 13:35:38.026083,41.9047234282901,12.478286824705
132938,282,2014-02-01 13:35:52.965749,41.904700714284,12.4783241474179
132991,282,2014-02-01 13:36:07.822323,41.9046704397231,12.4783322094911
133040,282,2014-02-01 13:36:22.364517,41.9046548307062,12.4783291917812
133093,282,2014-02-01 13:36:37.782831,41.9046801768195,12.4783590602078
133141,282,2014-02-01 13:36:52.886487,41.9046770108976,12.4783346079482
133198,282,2014-02-01 13:37:07.758865,41.9046496151498,12.4783302377623
133248,282,2014-02-01 13:37:22.422852,41.9046547368032,12.4783415622437
133299,282,2014-02-01 13:37:37.745703,41.9046497230399,12.4783143612266
133348,282,2014-02-01 13:37:52.936103,41.9046499954918,12.4783281368601
133397,282,2014-02-01 13:38:07.784256,41.9046789448088,12.4783344721801
133446,282,2014-02-01 13:38:22.842623,41.9046885619252,12.4783768182447
