,Device,Time,Longitude,Latitude
1039568,220,2014-02-02 15:30:35.044731,41.900778836331,12.5368709846097
1039569,220,2014-02-02 15:30:35.045396,41.900778836331,12.5368709846097
1039604,220,2014-02-02 15:30:41.984912,41.8997898454686,12.5373196770057
1039666,220,2014-02-02 15:30:57.135031,41.8992614055687,12.5375810425979
1039725,220,2014-02-02 15:31:12.035303,41.8992614055687,12.5375810425979
1039773,220,2014-02-02 15:31:26.989905,41.8992331148022,12.5376098190341
1039828,220,2014-02-02 15:31:41.989532,41.8985991397329,12.5383071735081
1039887,220,2014-02-02 15:31:56.975439,41.8985815538934,12.5383480175131
1039953,220,2014-02-02 15:32:12.335787,41.8987309060735,12.5390223644374
1040012,220,2014-02-02 15:32:27.753357,41.8995456936283,12.5412435444668
1040071,220,2014-02-02 15:32:42.435788,41.8998590176778,12.5442586741813
1040124,220,2014-02-02 15:32:56.940240,41.900405825521,12.5476382829847
1040182,220,2014-02-02 15:33:12.041557,41.9006039227773,12.5493897479043
1040244,220,2014-02-02 15:33:28.681198,41.9005970730442,12.5494536318342
1040302,220,2014-02-02 15:33:42.747019,41.9005731756756,12.5495292554616
1040360,220,2014-02-02 15:33:58.800453,41.9005473670243,12.5495521239723
1040421,220,2014-02-02 15:34:12.957721,41.9005479445236,12.5495721530525
1040482,220,2014-02-02 15:34:27.687057,41.9005441117463,12.5495441307723
1040543,220,2014-02-02 15:34:42.518859,41.9005440216782,12.5495256018774
1040598,220,2014-02-02 15:34:56.984119,41.9005371175992,12.549629238769
1040656,220,2014-02-02 15:35:12.187720,41.9005919794893,12.549558932573
1040739,220,2014-02-02 15:35:33.605488,41.9008780753207,12.5502465601222
1040775,220,2014-02-02 15:35:42.044727,41.9011714268228,12.5504574419682
1040830,220,2014-02-02 15:35:56.985006,41.9010941699433,12.5502769932562
1040899,220,2014-02-02 15:36:13.025504,41.9011272825839,12.5502779980171
1040953,220,2014-02-02 15:36:27.456814,41.9012042991158,12.5502737602504
1041021,220,2014-02-02 15:36:43.042089,41.9011167478468,12.5502979028812
1041073,220,2014-02-02 15:36:57.088548,41.9011876020394,12.5503084752616
1041129,220,2014-02-02 15:37:11.937500,41.9010894161798,12.5502716099593
1041190,220,2014-02-02 15:37:27.323311,41.9011617268409,12.550289136421
1041258,220,2014-02-02 15:37:42.273416,41.901059988168,12.5502108062402
1041313,220,2014-02-02 15:37:57.415326,41.901234819933,12.5505286784761
1041366,220,2014-02-02 15:38:12.035335,41.9020419595207,12.5531673808866
1041426,220,2014-02-02 15:38:27.482387,41.9025624130888,12.5562706657638
1041487,220,2014-02-02 15:38:42.561772,41.9017214416939,12.5571371935036
1041540,220,2014-02-02 15:38:57.007130,41.8997207528745,12.5579053388732
1041595,220,2014-02-02 15:39:11.957870,41.8979494658096,12.5583067191783
1041653,220,2014-02-02 15:39:27.035656,41.8967923006604,12.5585092378635
1041715,220,2014-02-02 15:39:42.342428,41.8967923006604,12.5585092378635
1041772,220,2014-02-02 15:39:57.270208,41.8967923006604,12.5585092378635
1041829,220,2014-02-02 15:40:13.288424,41.8967923006604,12.5585092378635
1041884,220,2014-02-02 15:40:26.986099,41.8967354964282,12.5585150376528
1041940,220,2014-02-02 15:40:42.033088,41.8965091053615,12.5567863897725
1041997,220,2014-02-02 15:40:56.982485,41.8963771922333,12.5550547497517
1042057,220,2014-02-02 15:41:12.368061,41.8965614456423,12.5528809917425
1042125,220,2014-02-02 15:41:31.089167,41.896040999771,12.5506767374164
1042170,220,2014-02-02 15:41:43.369853,41.8959914998192,12.5503380891021
1042226,220,2014-02-02 15:41:58.546532,41.8959914998192,12.5503380891021
1042303,220,2014-02-02 15:42:18.304357,41.8960132394048,12.5501651447351
1042344,220,2014-02-02 15:42:27.770738,41.8958452477921,12.5487121687727
1042395,220,2014-02-02 15:42:41.991562,41.895760847235,12.5476537093628
1042459,220,2014-02-02 15:42:57.271739,41.8952941204262,12.5462210762638
1042533,220,2014-02-02 15:43:16.459186,41.8940572549786,12.5465551487203
1042572,220,2014-02-02 15:43:27.018805,41.8934739891503,12.5467714756862
1042630,220,2014-02-02 15:43:42.263940,41.8934739891503,12.5467714756862
1042682,220,2014-02-02 15:43:56.966266,41.8934739891503,12.5467714756862
1042743,220,2014-02-02 15:44:12.476045,41.8934739891503,12.5467714756862
1042808,220,2014-02-02 15:44:27.951421,41.8931425162286,12.5450774376234
1042861,220,2014-02-02 15:44:42.332385,41.8929289100824,12.5427796376591
1042917,220,2014-02-02 15:44:57.374877,41.8928374694363,12.542286734677
1042974,220,2014-02-02 15:45:13.336569,41.8925979027354,12.5406515578449
1043023,220,2014-02-02 15:45:27.071850,41.892439021335,12.5380327648405
1043086,220,2014-02-02 15:45:42.402031,41.8925159546173,12.5366435705547
1043146,220,2014-02-02 15:45:57.084804,41.8925159546173,12.5366435705547
1043204,220,2014-02-02 15:46:12.411475,41.8925368146051,12.5364531523034
1043257,220,2014-02-02 15:46:27.044758,41.8924130553043,12.5343941931897
1043313,220,2014-02-02 15:46:42.033988,41.8921635048125,12.5314857609693
1043367,220,2014-02-02 15:46:57.043330,41.8916808841792,12.5288171825753
1043430,220,2014-02-02 15:47:12.695345,41.8913699789631,12.5272693025015
