,Device,Time,Longitude,Latitude
38643,363,2014-02-01 06:16:01.063874,41.8759733333333,12.54346
38644,363,2014-02-01 06:16:01.065230,41.8759733333333,12.54346
38660,363,2014-02-01 06:16:08.196842,41.8759733333333,12.54346
38704,363,2014-02-01 06:16:23.951808,41.8759733333333,12.54346
38743,363,2014-02-01 06:16:38.804530,41.8759733333333,12.54346
38783,363,2014-02-01 06:16:53.748804,41.8758183333333,12.5435566666667
38821,363,2014-02-01 06:17:08.689679,41.8758366666667,12.5435716666667
38867,363,2014-02-01 06:17:24.118192,41.87599,12.54352
38909,363,2014-02-01 06:17:38.927566,41.8761,12.54264
38946,363,2014-02-01 06:17:53.797743,41.8756583333333,12.5415166666667
38987,363,2014-02-01 06:18:08.209884,41.875005,12.5412866666667
39026,363,2014-02-01 06:18:23.265870,41.8738716666667,12.5411033333333
39070,363,2014-02-01 06:18:38.692385,41.8727733333333,12.5409183333333
39111,363,2014-02-01 06:18:53.602467,41.871215,12.5402
39152,363,2014-02-01 06:19:08.693442,41.869765,12.5386633333333
39192,363,2014-02-01 06:19:23.681383,41.86951,12.5383716666667
39233,363,2014-02-01 06:19:38.621975,41.869305,12.5379833333333
39275,363,2014-02-01 06:19:53.590839,41.8699933333333,12.5367833333333
39320,363,2014-02-01 06:20:08.606745,41.87159,12.5342866666667
39358,363,2014-02-01 06:20:23.204831,41.8727533333333,12.532335
39408,363,2014-02-01 06:20:38.547903,41.8733016666667,12.5313666666667
39449,363,2014-02-01 06:20:53.177396,41.8741433333333,12.5298733333333
39496,363,2014-02-01 06:21:08.550347,41.8755933333333,12.5275716666667
39540,363,2014-02-01 06:21:23.179460,41.8767316666667,12.5259866666667
39587,363,2014-02-01 06:21:38.734597,41.87624,12.5249183333333
39633,363,2014-02-01 06:21:53.865868,41.8761083333333,12.5248933333333
39681,363,2014-02-01 06:22:08.898905,41.8760183333333,12.5248916666667
39718,363,2014-02-01 06:22:23.629833,41.8760083333333,12.5248966666667
39763,363,2014-02-01 06:22:38.864123,41.87613,12.5248366666667
39809,363,2014-02-01 06:22:53.703326,41.87611,12.524735
39850,363,2014-02-01 06:23:08.214652,41.8760733333333,12.5246683333333
39897,363,2014-02-01 06:23:23.214688,41.8760733333333,12.5246683333333
39945,363,2014-02-01 06:23:39.446779,41.8760733333333,12.5246683333333
39986,363,2014-02-01 06:23:53.260931,41.8760316666667,12.5246316666667
40035,363,2014-02-01 06:24:08.842981,41.8760316666667,12.5246316666667
40078,363,2014-02-01 06:24:23.804368,41.8760316666667,12.5246316666667
40114,363,2014-02-01 06:24:38.686617,41.8758433333333,12.5243266666667
40154,363,2014-02-01 06:24:53.243217,41.875235,12.5235966666667
40200,363,2014-02-01 06:25:08.672209,41.8751316666667,12.522555
40234,363,2014-02-01 06:25:23.259752,41.8765066666667,12.5207116666667
40282,363,2014-02-01 06:25:38.901862,41.87642,12.5196233333333
40323,363,2014-02-01 06:25:53.570578,41.8763166666667,12.517435
40364,363,2014-02-01 06:26:08.690984,41.8762966666667,12.5169216666667
40404,363,2014-02-01 06:26:23.255250,41.8756933333333,12.51474
40444,363,2014-02-01 06:26:38.593787,41.8749916666667,12.5130333333333
40482,363,2014-02-01 06:26:53.263149,41.874665,12.511345
40526,363,2014-02-01 06:27:08.807624,41.8760833333333,12.5105716666667
40568,363,2014-02-01 06:27:23.224143,41.8765783333333,12.5098316666667
