,Device,Time,Longitude,Latitude
22623,290,2014-02-01 04:16:05.769571,41.7604551,12.2488577
22624,290,2014-02-01 04:16:05.770227,41.7604551,12.2488577
22659,290,2014-02-01 04:16:27.234611,41.7414443966421,12.2703094606197
22660,290,2014-02-01 04:16:27.235315,41.7414443966421,12.2703094606197
22686,290,2014-02-01 04:16:42.921225,41.7412266383041,12.2702013949273
22687,290,2014-02-01 04:16:42.921897,41.7412266383041,12.2702013949273
22690,290,2014-02-01 04:16:47.211950,41.7412266383041,12.2702013949273
22691,290,2014-02-01 04:16:47.220963,41.7412266383041,12.2702013949273
22715,290,2014-02-01 04:17:02.213422,41.7411621822199,12.2702300164712
22741,290,2014-02-01 04:17:18.640326,41.7411621822199,12.2702300164712
22765,290,2014-02-01 04:17:32.745283,41.7411253499183,12.2704341012671
22786,290,2014-02-01 04:17:48.179553,41.7408414756533,12.2704406516704
22810,290,2014-02-01 04:18:03.147200,41.7404842259852,12.2685832218135
22833,290,2014-02-01 04:18:17.210064,41.739953131908,12.2659363600332
22852,290,2014-02-01 04:18:32.181707,41.7398178835376,12.2641353568602
22879,290,2014-02-01 04:18:49.240187,41.7418023895426,12.2633270204147
22898,290,2014-02-01 04:19:02.582941,41.744153350233,12.2623921284916
22919,290,2014-02-01 04:19:17.579072,41.7454270777567,12.2649975199891
22944,290,2014-02-01 04:19:33.276476,41.7464319485325,12.2688442985079
22967,290,2014-02-01 04:19:47.495925,41.748349794561,12.2722185777915
22987,290,2014-02-01 04:20:02.215714,41.7507562687539,12.2749807863315
23009,290,2014-02-01 04:20:17.494086,41.7522722996185,12.277834525297
23029,290,2014-02-01 04:20:32.191993,41.7513455776229,12.2804943989986
23058,290,2014-02-01 04:20:49.567815,41.7505427984057,12.2822254161421
23073,290,2014-02-01 04:21:02.770161,41.7497257080221,12.2841997010604
23092,290,2014-02-01 04:21:17.650733,41.7508287819877,12.2820748768518
23120,290,2014-02-01 04:21:33.300150,41.7527697233147,12.279173322547
23143,290,2014-02-01 04:21:47.603002,41.7542264578132,12.2780246667496
23163,290,2014-02-01 04:22:02.275770,41.756127329384,12.2762696006441
23191,290,2014-02-01 04:22:19.914986,41.7580537884495,12.273214278016
23207,290,2014-02-01 04:22:32.184529,41.7602802513703,12.2696553455075
23225,290,2014-02-01 04:22:48.152585,41.7620299645679,12.2676854629554
23252,290,2014-02-01 04:23:03.557830,41.7636081602611,12.2659421827257
23272,290,2014-02-01 04:23:17.283560,41.7651675731368,12.2642566402885
23295,290,2014-02-01 04:23:34.414887,41.7665722217937,12.2627078911852
23314,290,2014-02-01 04:23:47.230272,41.7683825044862,12.2607239205787
23338,290,2014-02-01 04:24:02.279708,41.7703026113897,12.2587062196994
23374,290,2014-02-01 04:24:23.199766,41.7727743798403,12.2561702606678
23388,290,2014-02-01 04:24:32.183888,41.775759849191,12.2531285881029
23409,290,2014-02-01 04:24:47.566545,41.7788482531163,12.2513197184909
23433,290,2014-02-01 04:25:02.218770,41.7818850146999,12.252182013102
23456,290,2014-02-01 04:25:17.624961,41.7839321117271,12.2524110819111
23486,290,2014-02-01 04:25:35.790802,41.7860891372856,12.2533022801252
23503,290,2014-02-01 04:25:47.627822,41.7876327974474,12.2563048279688
23527,290,2014-02-01 04:26:02.222006,41.7864556496212,12.2584875844773
23556,290,2014-02-01 04:26:20.273017,41.7851976903278,12.2608436565648
23573,290,2014-02-01 04:26:32.221275,41.7865368125299,12.265131559444
23596,290,2014-02-01 04:26:47.583808,41.7887887479764,12.2702290118604
23621,290,2014-02-01 04:27:02.344324,41.7913467360366,12.2754433422047
23645,290,2014-02-01 04:27:17.603006,41.7942481827965,12.2806192326317
23682,290,2014-02-01 04:27:42.224783,41.7989220152918,12.2889902239142
23683,290,2014-02-01 04:27:42.225435,41.7989220152918,12.2889902239142
23728,290,2014-02-01 04:28:13.771656,41.8055108152417,12.3007716214941
23729,290,2014-02-01 04:28:13.772288,41.8055108152417,12.3007716214941
23731,290,2014-02-01 04:28:15.115787,41.8055108152417,12.3007716214941
23752,290,2014-02-01 04:28:30.324336,41.8084706341139,12.3061633372114
23775,290,2014-02-01 04:28:45.529699,41.8106600406837,12.3120873900208
23799,290,2014-02-01 04:29:00.110212,41.8118353168981,12.31841856626
23823,290,2014-02-01 04:29:15.545168,41.8123746692077,12.324689477773
23852,290,2014-02-01 04:29:31.511383,41.8129347121646,12.3308407757389
23872,290,2014-02-01 04:29:45.780849,41.8135121791719,12.3372156592928
23897,290,2014-02-01 04:30:00.110593,41.8141130313259,12.3437074005849
23921,290,2014-02-01 04:30:15.139067,41.8147116146663,12.3504207741014
23942,290,2014-02-01 04:30:30.513582,41.8152729616046,12.357018361838
23967,290,2014-02-01 04:30:45.220220,41.8158501967946,12.3635649696669
23991,290,2014-02-01 04:31:00.161507,41.8164463652432,12.3701837324301
24019,290,2014-02-01 04:31:18.658522,41.8170350719305,12.3767231521223
24036,290,2014-02-01 04:31:30.135466,41.8176142830592,12.3832739630399
24061,290,2014-02-01 04:31:45.535160,41.81818956667,12.3897861768333
24084,290,2014-02-01 04:32:00.145488,41.8188127981269,12.3962281470142
24110,290,2014-02-01 04:32:16.554623,41.8194001402176,12.4029620494425
24133,290,2014-02-01 04:32:30.498366,41.8200005542391,12.4096565462208
24160,290,2014-02-01 04:32:45.145403,41.821117681667,12.4158897229253
24184,290,2014-02-01 04:33:01.387656,41.8248678981448,12.4196824151341
24208,290,2014-02-01 04:33:15.112912,41.829592559865,12.4200246659195
24232,290,2014-02-01 04:33:30.144835,41.8331719989693,12.4233754805372
24258,290,2014-02-01 04:33:45.138337,41.8337958142874,12.4288390136043
24281,290,2014-02-01 04:34:00.143690,41.8316650390634,12.4343088198112
24309,290,2014-02-01 04:34:17.420246,41.8315527996123,12.4403139467297
24331,290,2014-02-01 04:34:30.191767,41.8337497858929,12.4455949485539
24354,290,2014-02-01 04:34:45.214337,41.837044976785,12.4500661926563
24379,290,2014-02-01 04:35:01.633028,41.8403024147705,12.4528095314883
24400,290,2014-02-01 04:35:15.487726,41.8400551845047,12.4563588852789
24423,290,2014-02-01 04:35:30.118344,41.8388072668848,12.4588766520947
