,Device,Time,Longitude,Latitude
422524,304,2014-03-01 07:14:25.511079,41.7956368670709,12.2764711552077
422525,304,2014-03-01 07:14:25.511774,41.7956368670709,12.2764711552077
422555,304,2014-03-01 07:14:29.749135,41.7956368670709,12.2764711552077
422595,304,2014-03-01 07:14:37.438207,41.7956696028856,12.2763989018767
422631,304,2014-03-01 07:14:43.784741,41.7956696028856,12.2763989018767
422675,304,2014-03-01 07:14:51.036213,41.7956696028856,12.2763989018767
422714,304,2014-03-01 07:14:57.713352,41.7956696028856,12.2763989018767
422726,304,2014-03-01 07:15:00.244071,41.7956696028856,12.2763989018767
422756,304,2014-03-01 07:15:04.749554,41.7956696028856,12.2763989018767
422796,304,2014-03-01 07:15:12.226318,41.7956696028856,12.2763989018767
422836,304,2014-03-01 07:15:18.738073,41.7956696028856,12.2763989018767
422875,304,2014-03-01 07:15:26.036317,41.7956696028856,12.2763989018767
422916,304,2014-03-01 07:15:33.037725,41.7956696028856,12.2763989018767
422958,304,2014-03-01 07:15:40.751207,41.7956696028856,12.2763989018767
422995,304,2014-03-01 07:15:47.347103,41.7956696028856,12.2763989018767
423042,304,2014-03-01 07:15:54.931459,41.7956696028856,12.2763989018767
423078,304,2014-03-01 07:16:01.422195,41.7956696028856,12.2763989018767
423117,304,2014-03-01 07:16:08.167075,41.7956696028856,12.2763989018767
423157,304,2014-03-01 07:16:15.360857,41.7956696028856,12.2763989018767
423201,304,2014-03-01 07:16:22.760199,41.7956696028856,12.2763989018767
423236,304,2014-03-01 07:16:29.058800,41.7956696028856,12.2763989018767
423282,304,2014-03-01 07:16:36.054314,41.7956696028856,12.2763989018767
423323,304,2014-03-01 07:16:42.714995,41.7956696028856,12.2763989018767
423366,304,2014-03-01 07:16:50.042820,41.7956696028856,12.2763989018767
423404,304,2014-03-01 07:16:57.046623,41.7956696028856,12.2763989018767
423446,304,2014-03-01 07:17:04.331175,41.7956696028856,12.2763989018767
423488,304,2014-03-01 07:17:11.716219,41.7956696028856,12.2763989018767
423526,304,2014-03-01 07:17:18.058918,41.7957092905035,12.276153937122
423568,304,2014-03-01 07:17:25.052376,41.795591063574,12.2758121548622
423605,304,2014-03-01 07:17:32.048165,41.7955681741171,12.2757698679784
423650,304,2014-03-01 07:17:39.059515,41.795198810991,12.2758421956663
423692,304,2014-03-01 07:17:45.769239,41.7946725222467,12.2761081425935
423732,304,2014-03-01 07:17:53.034855,41.7941883050858,12.276484745259
423771,304,2014-03-01 07:17:59.759021,41.7934662832693,12.27723488809
423822,304,2014-03-01 07:18:08.625278,41.792856517965,12.2771795252085
423858,304,2014-03-01 07:18:13.904112,41.7923952361089,12.2762919929943
423899,304,2014-03-01 07:18:21.241958,41.7917374855313,12.2750029071606
423942,304,2014-03-01 07:18:27.752465,41.7911699386751,12.2741756268911
423978,304,2014-03-01 07:18:35.077349,41.7906061746477,12.2732599514813
424021,304,2014-03-01 07:18:41.826068,41.7898635029768,12.2716873493357
424063,304,2014-03-01 07:18:48.757227,41.7893973257508,12.2705956386327
424105,304,2014-03-01 07:18:55.758725,41.7889209520278,12.2694990607931
424156,304,2014-03-01 07:19:04.851092,41.7882216541999,12.2679057065378
424186,304,2014-03-01 07:19:10.047163,41.7877848557645,12.2669003094562
424226,304,2014-03-01 07:19:16.726327,41.7877196159548,12.2659180566907
424266,304,2014-03-01 07:19:24.038127,41.7883224996321,12.2643557287782
424308,304,2014-03-01 07:19:31.056997,41.7887156482251,12.2632907436912
424348,304,2014-03-01 07:19:38.354041,41.7889648253128,12.2626467337189
424391,304,2014-03-01 07:19:44.758641,41.7889579428614,12.2620790645954
424439,304,2014-03-01 07:19:53.326854,41.7892311179384,12.2612668956871
424473,304,2014-03-01 07:19:58.725456,41.7895687778716,12.2603704880422
424516,304,2014-03-01 07:20:05.733583,41.7898512208333,12.2596643811737
424554,304,2014-03-01 07:20:12.748552,41.7896591328184,12.2594153075942
424597,304,2014-03-01 07:20:20.050175,41.7898240383573,12.2588209340515
424634,304,2014-03-01 07:20:26.768118,41.7900084336167,12.2578284930275
424674,304,2014-03-01 07:20:33.758209,41.7903485782888,12.2577302598
424724,304,2014-03-01 07:20:40.726533,41.7910765317334,12.257641377821
424765,304,2014-03-01 07:20:47.757616,41.7922592852325,12.2573899045222
424805,304,2014-03-01 07:20:54.827965,41.7929481229795,12.2573103400958
424847,304,2014-03-01 07:21:02.047586,41.7934744448666,12.2570408309394
424883,304,2014-03-01 07:21:09.050162,41.7942436652106,12.2562470212601
424929,304,2014-03-01 07:21:16.043105,41.7943630032127,12.2553995193336
424968,304,2014-03-01 07:21:23.039264,41.7947229168872,12.254516550537
425008,304,2014-03-01 07:21:30.049884,41.79531308311,12.2532688726217
425048,304,2014-03-01 07:21:37.049772,41.7954150510456,12.2524359612919
425089,304,2014-03-01 07:21:44.052266,41.7950651854409,12.2516171713632
425129,304,2014-03-01 07:21:51.667103,41.7946633859819,12.250943781686
425170,304,2014-03-01 07:21:58.038622,41.79439511656,12.2504035686915
425208,304,2014-03-01 07:22:05.164834,41.7942437542444,12.2500588347871
425248,304,2014-03-01 07:22:12.443714,41.7943511318932,12.2500102245159
425291,304,2014-03-01 07:22:18.747028,41.7943819539268,12.2500696965799
425332,304,2014-03-01 07:22:26.640280,41.7944059957695,12.2502779688498
