,Device,Time,Longitude,Latitude
81947,155,2014-02-01 06:02:01.185271,41.8907,12.4944
81948,155,2014-02-01 06:02:15.845795,41.8894,12.4935
81949,155,2014-02-01 06:02:31.182293,41.8893,12.4931
81950,155,2014-02-01 06:02:45.903604,41.8885,12.4902
81951,155,2014-02-01 06:03:00.882660,41.8855,12.4893
81952,155,2014-02-01 06:03:15.850463,41.8843,12.4889
81953,155,2014-02-01 06:03:30.838689,41.8842,12.489
81954,155,2014-02-01 06:03:45.875155,41.8825,12.4905
81955,155,2014-02-01 06:04:00.841929,41.8802,12.4902
81956,155,2014-02-01 06:04:18.489354,41.8786,12.4898
81957,155,2014-02-01 06:04:31.450572,41.876999999999995,12.4924
81958,155,2014-02-01 06:04:45.873568,41.8749,12.4954
81959,155,2014-02-01 06:05:00.845103,41.8732,12.4967
81960,155,2014-02-01 06:05:15.875653,41.8732,12.4965
81961,155,2014-02-01 06:05:31.176049,41.8708,12.4964
81962,155,2014-02-01 06:05:45.872330,41.8669,12.4964
81963,155,2014-02-01 06:06:00.875683,41.864,12.4973
81964,155,2014-02-01 06:06:18.913370,41.8631,12.4976
81965,155,2014-02-01 06:06:31.198205,41.8605,12.4983
81966,155,2014-02-01 06:06:46.704962,41.8579,12.4955
81967,155,2014-02-01 06:07:04.558787,41.8552,12.4917
81968,155,2014-02-01 06:07:16.458044,41.8525,12.488
81969,155,2014-02-01 06:07:30.865809,41.8511,12.4859
81970,155,2014-02-01 06:07:45.877856,41.8511,12.4859
81971,155,2014-02-01 06:08:00.877180,41.8511,12.4859
81972,155,2014-02-01 06:08:18.546901,41.8511,12.4859
81973,155,2014-02-01 06:08:31.187142,41.8503,12.4849
81974,155,2014-02-01 06:36:11.693584,41.8506,12.4754
81975,155,2014-02-01 06:36:28.379245,41.8517,12.4763
81976,155,2014-02-01 06:36:41.705439,41.8521,12.4766
81977,155,2014-02-01 06:36:57.286772,41.8524,12.4767
81978,155,2014-02-01 06:37:11.646541,41.8535,12.4768
81979,155,2014-02-01 06:37:26.655596,41.8547,12.4771
81980,155,2014-02-01 06:37:41.653991,41.8566,12.4773
81981,155,2014-02-01 06:37:57.002412,41.8575,12.4776
81982,155,2014-02-01 06:38:15.006836,41.86,12.4784
81983,155,2014-02-01 06:38:27.611590,41.8624,12.4784
81984,155,2014-02-01 06:38:41.660998,41.8653,12.479000000000001
81985,155,2014-02-01 06:38:59.244116,41.8675,12.4794
81986,155,2014-02-01 06:39:11.986223,41.8675,12.4794
81987,155,2014-02-01 06:39:26.683375,41.8675,12.4794
81988,155,2014-02-01 06:39:42.221614,41.8675,12.4794
81989,155,2014-02-01 06:39:56.996467,41.8689,12.4796
81990,155,2014-02-01 06:40:11.660815,41.8715,12.48
81991,155,2014-02-01 06:40:26.652424,41.8722,12.4801
81992,155,2014-02-01 06:40:41.671848,41.8722,12.4801
81993,155,2014-02-01 06:40:59.356010,41.8722,12.4801
