,Device,Time,Longitude,Latitude
72231,135,2014-02-01 00:38:02.702623,41.8906,12.5147
72232,135,2014-02-01 00:58:47.760311,41.8906,12.5072
72233,135,2014-02-01 00:59:02.739753,41.8905,12.5069
72234,135,2014-02-01 00:59:17.759635,41.8902,12.5061
72235,135,2014-02-01 00:59:33.957160,41.8895,12.5039
72236,135,2014-02-01 00:59:47.721879,41.8895,12.5036
72237,135,2014-02-01 01:00:02.755988,41.8895,12.5036
72238,135,2014-02-01 01:00:18.039977,41.8894,12.5033
72239,135,2014-02-01 01:00:33.472938,41.8892,12.5013
72240,135,2014-02-01 01:00:47.786065,41.8896,12.4988
72241,135,2014-02-01 01:01:03.424510,41.8902,12.4965
72242,135,2014-02-01 01:01:17.755909,41.8905,12.4947
72243,135,2014-02-01 01:01:32.720974,41.8905,12.4947
72244,135,2014-02-01 01:01:48.554648,41.8905,12.4947
72245,135,2014-02-01 01:02:02.749530,41.8906,12.4943
72246,135,2014-02-01 15:10:14.194309,41.8496,12.4746
72247,135,2014-02-01 15:10:29.135955,41.8514,12.4737
72248,135,2014-02-01 15:10:44.501554,41.8522,12.4734
72249,135,2014-02-01 15:10:59.146714,41.8538,12.4726
72250,135,2014-02-01 15:11:14.130188,41.8555,12.4719
72251,135,2014-02-01 15:11:29.176200,41.8573,12.4713
72252,135,2014-02-01 15:11:44.376591,41.8581,12.4711
72253,135,2014-02-01 15:11:59.167254,41.8581,12.4711
72254,135,2014-02-01 15:12:14.182550,41.8581,12.4711
72255,135,2014-02-01 15:12:29.134019,41.8581,12.4711
72256,135,2014-02-01 15:12:44.162982,41.858999999999995,12.4709
72257,135,2014-02-01 15:12:59.908195,41.8601,12.4706
72258,135,2014-02-01 15:13:14.166341,41.8612,12.4703
72259,135,2014-02-01 15:13:29.133899,41.8627,12.4698
72260,135,2014-02-01 15:13:44.133001,41.864,12.4695
72261,135,2014-02-01 15:13:59.264069,41.8645,12.4693
72262,135,2014-02-01 15:14:14.233842,41.8649,12.4692
72263,135,2014-02-01 15:14:29.484074,41.8656,12.469000000000001
72264,135,2014-02-01 15:14:44.233164,41.8672,12.4685
72265,135,2014-02-01 15:15:00.474723,41.8681,12.4683
72266,135,2014-02-01 15:15:14.160421,41.8687,12.4681
72267,135,2014-02-01 15:15:29.411044,41.8699,12.4678
72268,135,2014-02-01 15:15:44.149044,41.8704,12.4676
72269,135,2014-02-01 15:15:59.468408,41.8705,12.4676
72270,135,2014-02-01 15:16:14.136858,41.8709,12.4674
72271,135,2014-02-01 15:16:29.168615,41.872,12.4674
72272,135,2014-02-01 15:16:44.645742,41.8733,12.4665
72273,135,2014-02-01 15:16:59.208491,41.8733,12.4665
72274,135,2014-02-01 15:17:14.330840,41.8733,12.4665
72275,135,2014-02-01 15:17:29.155815,41.8733,12.4665
72276,135,2014-02-01 15:17:44.170952,41.8733,12.4664
72277,135,2014-02-01 15:18:00.381555,41.8733,12.4664
72278,135,2014-02-01 15:18:14.161654,41.8733,12.4664
72279,135,2014-02-01 15:18:29.939880,41.8733,12.4664
